CCCCCCCCCCOc1ccc(cc1F)-c1ccc(OCC(C)OC)cc1
Cc1[nH]c(=O)c(cc1CNC1CCCC1)C(=O)N(Cc1ccc(cc1)S(C)(=O)=O)c1cccc(c1)C(F)(F)F
OP(O)(=O)Cc1nnc[nH]1
CC(=C)COC(=O)c1ccc(Br)cc1
OC(=O)CC(O)=O
CC1OCC2OC(OCc3ccccc3)C(F)C(O)C2O1
Cc1cc(C(=O)Nc2ccc(cc2)C#N)c(C)s1
COc1ccc(C)cc1NC(=O)CNC(=O)C1CCN(CC(=O)Nc2ccc(cc2C)C(N)=O)CC1
CCOc1cc(C=NNC(=O)C(=O)Nc2ccc(F)c(Cl)c2)cc(Br)c1OCc1ccc(Cl)cc1
Cc1c(CCOC(=O)C2CC3CC2C=C3)sc[n+]1Cc1ccccc1
Cn1ccnc1CONC(=O)C1C(N(C2CCCCC2NS(C)(=O)=O)C(=O)c2ccccc12)c1ccc(Cl)cc1Cl
COc1ccccc1OCC(=O)N1CCN(CC1)c1ncnc2n(C)nnc12
Nc1nc(c[nH]1)-c1ccc(Cl)s1
[O-][N+](=O)c1cc(ccc1NCCNc1cnccn1)S(=O)(=O)N1CCCCCC1
OCCCOc1ccc(cc1)C1=NC(Cc2ccccc2Br)(C(O1)c1ccc(cc1)-c1ccccc1)C(=O)NNCCN1CCOCC1
CN(C)CCCN1c2ccccc2Oc2cc(Cl)nnc12
CN(Cc1cnn(C)c1)C(=O)Cc1cc(Cl)ccc1Cl
Cc1c(Cl)cccc1NC(=O)CNC12CC3CC(CC(C3)C1)C2
Cc1c(N)nc(nc1N1CCC(C)(O)CC1)C1CC1
Cc1ccc(cc1)C(=O)NNS(=O)(=O)c1ccccc1[N+]([O-])=O
CCC1N(CC(=O)Nc2cccc(N)c2C)CCNC1=O
COc1ccc(cc1OC)S(=O)(=O)NCCCCCN1CCc2ccccc2C1
COc1ncccc1C(=O)N1CCCC(CN(C)C(=O)OC(C)(C)C)C1
CC1=CC(=O)C2(C)C(CC3C(=CCn4n3c(=O)n(C)c4=O)C2c2cccc(F)c2O)C1=O
CONC(=N)c1nc(C)c(c(OC(C)C)n1)-c1cccc(C)n1
CCOC(=O)CCNC(=O)C(N(CC#N)C(=O)CNC(=O)OC(C)(C)C)c1ccc(O)cc1
CC1CN(CC(C)O1)C(=O)c1nn(c2CCS(=O)(=O)Cc12)-c1ccccc1F
CC(C)(C)c1noc(CCC(=O)NC2CC2)n1
OC(CSC1C(=O)NC1(c1ccc(F)cc1)c1ccc(OCC(=O)NCC(=O)NC(Cc2ccc(O)cc2)C(O)=O)cc1)c1ccc(F)cc1
COCCN(C)Cc1ccc(C=C2CCNCC2)cc1
[O-][N+](=O)c1cccc(NC(=O)C2CC3c4ccccc4C2c2ccccc32)c1
CC(N)c1ccc(Br)cc1C
COC(=O)Nc1ccc2-c3c[nH]c(n3)C(CC=CCC(F)(F)C(=O)Nc2c1)NC(=O)C=Cc1cc(C)ccc1-n1cnnn1
Cc1c(N)cccc1S(=O)Cc1cccc(c1)[N+]([O-])=O
Brc1cccc(NCC2CCN(Cc3ccco3)C2)c1
Cc1snnc1C(=O)Nc1cnn(Cc2ccc(F)cc2)c1
COC(=O)c1ccc(CNC(=O)c2cccc(c2)N2CCCS2(=O)=O)cc1
CC(C)NC(=O)CCCCSc1nnc2c3ccccc3n(Cc3ccc(F)cc3)c2n1
Cc1nn(C)c(C)c1CNS(=O)(=O)c1ccc(Br)s1
Fc1ccccc1-c1csc(n1)N1CCN(CC1)C(=O)C1CCCO1
Cc1c(cnn1C)-c1ccnc2cc(nn12)C(=O)Nc1cnn(C)c1C(=O)NCc1cnn(C)c1
[O-][N+](=O)c1cc(ccc1Cl)S(=O)(=O)N1CC2CC1C1N2C(=O)N(C1=O)c1ccc([N+]([O-])=O)c2ccccc12
CN(C)c1cc(F)c(cc1F)C(=O)Nc1ccc(F)cc1
Fc1ccccc1C(=O)OC(=Cc1nc2ccccc2n1CCOc1ccccc1)c1ccccc1F
COCCNCC1(CCCC(C)C)CCOCC1
COc1ccc(cc1Br)-n1cc(C(O)=O)c(=O)[nH]c1=O
CN(C)CCCOc1ccc2ccccc2c1-c1nc(C)c(s1)C(O)=O
CNc1nc(nc(C(C)C)c1I)C1CSCCS1
CC(C)CN(CC(=O)N(Cc1cccn1C)C1CC1)C(=O)C=Cc1ccc(cc1)[N+]([O-])=O
CC(C)c1cc2c(COC(=O)C=Cc3cccc(Cl)c3)cc(=O)oc2cc1C
COc1cccc(COc2ccc(cc2)-c2nnc(CCC(=O)NCCCN3CCOCC3)c(=O)[nH]2)c1
